date,state,district,pincode,demo_age_5_17,demo_age_17_,district_norm,district_final
10-09-2025,chhattisgarh,Durg,490020,0,5,durg,durg
10-09-2025,chhattisgarh,Durg,490021,0,6,durg,durg
10-09-2025,chhattisgarh,Durg,490024,4,13,durg,durg
10-09-2025,chhattisgarh,Durg,490025,6,21,durg,durg
10-09-2025,chhattisgarh,Durg,490042,4,11,durg,durg
10-09-2025,chhattisgarh,Durg,491001,14,142,durg,durg
10-09-2025,chhattisgarh,Durg,491332,0,5,durg,durg
10-09-2025,chhattisgarh,Korba,495446,1,6,korba,korba
10-09-2025,chhattisgarh,Korba,495447,0,3,korba,korba
10-09-2025,chhattisgarh,Korba,495452,0,7,korba,korba
10-09-2025,chhattisgarh,Raigarh,496113,1,128,raigarh,raigarh
10-09-2025,chhattisgarh,Raigarh,496445,3,50,raigarh,raigarh
10-09-2025,chhattisgarh,Raigarh,496450,1,25,raigarh,raigarh
10-09-2025,chhattisgarh,Raipur,492008,2,9,raipur,raipur
10-09-2025,chhattisgarh,Raipur,492012,0,1,raipur,raipur
10-09-2025,chhattisgarh,Raipur,492014,2,7,raipur,raipur
10-09-2025,chhattisgarh,Raipur,493111,5,27,raipur,raipur
10-09-2025,chhattisgarh,Raipur,493113,3,6,raipur,raipur
10-09-2025,chhattisgarh,Raipur,493881,1,6,raipur,raipur
10-09-2025,chhattisgarh,Raipur,493889,1,5,raipur,raipur
10-09-2025,chhattisgarh,Raipur,493992,0,2,raipur,raipur
12-09-2025,chhattisgarh,Bilaspur,495118,1,60,bilaspur,bilaspur
12-09-2025,chhattisgarh,Bilaspur,495119,8,63,bilaspur,bilaspur
12-09-2025,chhattisgarh,Bilaspur,495330,2,41,bilaspur,bilaspur
12-09-2025,chhattisgarh,Bilaspur,495556,0,1,bilaspur,bilaspur
12-09-2025,chhattisgarh,Durg,490006,2,42,durg,durg
12-09-2025,chhattisgarh,Durg,490011,3,16,durg,durg
12-09-2025,chhattisgarh,Durg,490020,0,12,durg,durg
12-09-2025,chhattisgarh,Durg,490023,8,27,durg,durg
12-09-2025,chhattisgarh,Durg,491001,15,125,durg,durg
12-09-2025,chhattisgarh,Durg,491225,1,2,durg,durg
12-09-2025,chhattisgarh,Durg,491228,4,27,durg,durg
12-09-2025,chhattisgarh,Durg,491340,0,3,durg,durg
12-09-2025,chhattisgarh,Korba,495119,0,15,korba,korba
12-09-2025,chhattisgarh,Korba,495447,1,7,korba,korba
12-09-2025,chhattisgarh,Korba,495450,0,25,korba,korba
12-09-2025,chhattisgarh,Korba,495452,1,10,korba,korba
12-09-2025,chhattisgarh,Korba,495455,0,3,korba,korba
12-09-2025,chhattisgarh,Raigarh,496116,2,76,raigarh,raigarh
12-09-2025,chhattisgarh,Raigarh,496220,0,2,raigarh,raigarh
12-09-2025,chhattisgarh,Raigarh,496445,1,39,raigarh,raigarh
12-09-2025,chhattisgarh,Raipur,492001,10,94,raipur,raipur
12-09-2025,chhattisgarh,Raipur,492006,0,8,raipur,raipur
12-09-2025,chhattisgarh,Raipur,492010,0,8,raipur,raipur
12-09-2025,chhattisgarh,Raipur,492015,4,39,raipur,raipur
12-09-2025,chhattisgarh,Raipur,492101,0,33,raipur,raipur
12-09-2025,chhattisgarh,Raipur,493890,0,2,raipur,raipur
11-09-2025,chhattisgarh,Bilaspur,495220,1,23,bilaspur,bilaspur
11-09-2025,chhattisgarh,Bilaspur,495330,2,37,bilaspur,bilaspur
11-09-2025,chhattisgarh,Bilaspur,495559,0,6,bilaspur,bilaspur
11-09-2025,chhattisgarh,Durg,490025,0,11,durg,durg
11-09-2025,chhattisgarh,Durg,491111,5,48,durg,durg
11-09-2025,chhattisgarh,Durg,491226,0,4,durg,durg
11-09-2025,chhattisgarh,Durg,491228,1,17,durg,durg
11-09-2025,chhattisgarh,Durg,491340,1,0,durg,durg
11-09-2025,chhattisgarh,Korba,495442,0,2,korba,korba
11-09-2025,chhattisgarh,Korba,495455,1,3,korba,korba
11-09-2025,chhattisgarh,Korba,495678,1,4,korba,korba
11-09-2025,chhattisgarh,Raigarh,496100,0,5,raigarh,raigarh
11-09-2025,chhattisgarh,Raigarh,496107,2,18,raigarh,raigarh
11-09-2025,chhattisgarh,Raigarh,496440,1,17,raigarh,raigarh
11-09-2025,chhattisgarh,Raipur,492001,10,73,raipur,raipur
11-09-2025,chhattisgarh,Raipur,492010,1,7,raipur,raipur
11-09-2025,chhattisgarh,Raipur,492015,5,35,raipur,raipur
11-09-2025,chhattisgarh,Raipur,492099,3,25,raipur,raipur
11-09-2025,chhattisgarh,Raipur,493114,2,24,raipur,raipur
11-09-2025,chhattisgarh,Raipur,493116,0,14,raipur,raipur
11-09-2025,chhattisgarh,Raipur,493441,5,38,raipur,raipur
11-09-2025,chhattisgarh,Raipur,493885,1,19,raipur,raipur
11-09-2025,chhattisgarh,Raipur,493888,0,1,raipur,raipur
11-09-2025,chhattisgarh,Raipur,493992,2,5,raipur,raipur
11-09-2025,chhattisgarh,Bilaspur,495001,11,121,bilaspur,bilaspur
11-09-2025,chhattisgarh,Bilaspur,495004,3,28,bilaspur,bilaspur
11-09-2025,chhattisgarh,Bilaspur,495119,6,60,bilaspur,bilaspur
11-09-2025,chhattisgarh,Bilaspur,495222,0,4,bilaspur,bilaspur
11-09-2025,chhattisgarh,Durg,490021,0,12,durg,durg
11-09-2025,chhattisgarh,Durg,490024,1,18,durg,durg
11-09-2025,chhattisgarh,Durg,490042,1,12,durg,durg
11-09-2025,chhattisgarh,Durg,491223,0,14,durg,durg
11-09-2025,chhattisgarh,Korba,495119,1,21,korba,korba
11-09-2025,chhattisgarh,Korba,495454,4,22,korba,korba
11-09-2025,chhattisgarh,Raigarh,496111,0,5,raigarh,raigarh
11-09-2025,chhattisgarh,Raigarh,496116,2,55,raigarh,raigarh
11-09-2025,chhattisgarh,Raigarh,496445,0,47,raigarh,raigarh
11-09-2025,chhattisgarh,Raigarh,496551,1,41,raigarh,raigarh
11-09-2025,chhattisgarh,Raipur,492002,0,1,raipur,raipur
11-09-2025,chhattisgarh,Raipur,492003,1,6,raipur,raipur
11-09-2025,chhattisgarh,Raipur,492005,0,1,raipur,raipur
11-09-2025,chhattisgarh,Raipur,492011,1,5,raipur,raipur
11-09-2025,chhattisgarh,Raipur,492101,0,25,raipur,raipur
11-09-2025,chhattisgarh,Raipur,493101,0,5,raipur,raipur
11-09-2025,chhattisgarh,Raipur,493221,6,47,raipur,raipur
11-09-2025,chhattisgarh,Raipur,493225,1,48,raipur,raipur
11-09-2025,chhattisgarh,Raipur,493661,2,53,raipur,raipur
11-09-2025,chhattisgarh,Raipur,493890,0,3,raipur,raipur
14-09-2025,chhattisgarh,Bilaspur,495009,0,2,bilaspur,bilaspur
14-09-2025,chhattisgarh,Bilaspur,495119,0,10,bilaspur,bilaspur
14-09-2025,chhattisgarh,Bilaspur,495222,0,1,bilaspur,bilaspur
14-09-2025,chhattisgarh,Bilaspur,495550,1,7,bilaspur,bilaspur
14-09-2025,chhattisgarh,Durg,490036,0,5,durg,durg
14-09-2025,chhattisgarh,Durg,491107,0,6,durg,durg
14-09-2025,chhattisgarh,Raigarh,496111,0,6,raigarh,raigarh
14-09-2025,chhattisgarh,Raigarh,496113,0,13,raigarh,raigarh
14-09-2025,chhattisgarh,Raigarh,496116,2,43,raigarh,raigarh
14-09-2025,chhattisgarh,Raigarh,496445,0,3,raigarh,raigarh
14-09-2025,chhattisgarh,Raipur,492001,2,27,raipur,raipur
14-09-2025,chhattisgarh,Raipur,492008,0,2,raipur,raipur
14-09-2025,chhattisgarh,Raipur,493441,1,3,raipur,raipur
13-09-2025,chhattisgarh,Bilaspur,495116,5,15,bilaspur,bilaspur
13-09-2025,chhattisgarh,Bilaspur,495449,3,9,bilaspur,bilaspur
13-09-2025,chhattisgarh,Durg,490011,6,13,durg,durg
13-09-2025,chhattisgarh,Durg,490023,6,19,durg,durg
13-09-2025,chhattisgarh,Durg,490026,3,15,durg,durg
13-09-2025,chhattisgarh,Korba,495446,1,18,korba,korba
13-09-2025,chhattisgarh,Korba,495447,2,17,korba,korba
13-09-2025,chhattisgarh,Korba,495450,1,22,korba,korba
13-09-2025,chhattisgarh,Korba,495453,0,7,korba,korba
13-09-2025,chhattisgarh,Korba,495682,0,4,korba,korba
13-09-2025,chhattisgarh,Korba,495684,0,13,korba,korba
13-09-2025,chhattisgarh,Raigarh,496001,5,69,raigarh,raigarh
13-09-2025,chhattisgarh,Raigarh,496100,2,5,raigarh,raigarh
13-09-2025,chhattisgarh,Raigarh,496113,5,55,raigarh,raigarh
13-09-2025,chhattisgarh,Raipur,492002,0,1,raipur,raipur
13-09-2025,chhattisgarh,Raipur,492003,2,4,raipur,raipur
13-09-2025,chhattisgarh,Raipur,492004,0,5,raipur,raipur
13-09-2025,chhattisgarh,Raipur,492006,0,10,raipur,raipur
13-09-2025,chhattisgarh,Raipur,492008,1,12,raipur,raipur
13-09-2025,chhattisgarh,Raipur,492099,4,21,raipur,raipur
13-09-2025,chhattisgarh,Raipur,492101,0,14,raipur,raipur
13-09-2025,chhattisgarh,Raipur,493225,2,51,raipur,raipur
13-09-2025,chhattisgarh,Raipur,493881,0,7,raipur,raipur
15-09-2025,chhattisgarh,Bilaspur,495004,3,29,bilaspur,bilaspur
15-09-2025,chhattisgarh,Bilaspur,495009,0,11,bilaspur,bilaspur
15-09-2025,chhattisgarh,Bilaspur,495118,2,26,bilaspur,bilaspur
15-09-2025,chhattisgarh,Bilaspur,495222,0,1,bilaspur,bilaspur
15-09-2025,chhattisgarh,Bilaspur,495223,2,4,bilaspur,bilaspur
15-09-2025,chhattisgarh,Bilaspur,495559,0,14,bilaspur,bilaspur
15-09-2025,chhattisgarh,Durg,490011,7,12,durg,durg
15-09-2025,chhattisgarh,Durg,490042,1,17,durg,durg
15-09-2025,chhattisgarh,Durg,491001,20,97,durg,durg
15-09-2025,chhattisgarh,Durg,491107,2,32,durg,durg
15-09-2025,chhattisgarh,Durg,491226,1,16,durg,durg
15-09-2025,chhattisgarh,Korba,495119,0,12,korba,korba
15-09-2025,chhattisgarh,Korba,495447,2,8,korba,korba
15-09-2025,chhattisgarh,Korba,495452,0,6,korba,korba
15-09-2025,chhattisgarh,Korba,495455,0,3,korba,korba
15-09-2025,chhattisgarh,Korba,495678,1,7,korba,korba
15-09-2025,chhattisgarh,Raigarh,496111,4,13,raigarh,raigarh
15-09-2025,chhattisgarh,Raigarh,496113,5,16,raigarh,raigarh
15-09-2025,chhattisgarh,Raigarh,496450,1,36,raigarh,raigarh
15-09-2025,chhattisgarh,Raigarh,496551,0,27,raigarh,raigarh
15-09-2025,chhattisgarh,Raipur,492003,0,4,raipur,raipur
15-09-2025,chhattisgarh,Raipur,492007,0,7,raipur,raipur
15-09-2025,chhattisgarh,Raipur,492011,0,4,raipur,raipur
15-09-2025,chhattisgarh,Raipur,492013,4,29,raipur,raipur
15-09-2025,chhattisgarh,Raipur,492015,7,11,raipur,raipur
15-09-2025,chhattisgarh,Raipur,493113,0,3,raipur,raipur
15-09-2025,chhattisgarh,Raipur,493445,0,2,raipur,raipur
14-09-2025,chhattisgarh,Bilaspur,495004,0,2,bilaspur,bilaspur
14-09-2025,chhattisgarh,Bilaspur,495449,0,1,bilaspur,bilaspur
14-09-2025,chhattisgarh,Durg,490024,0,3,durg,durg
14-09-2025,chhattisgarh,Durg,491111,0,3,durg,durg
14-09-2025,chhattisgarh,Korba,495446,1,8,korba,korba
14-09-2025,chhattisgarh,Raigarh,496107,0,2,raigarh,raigarh
14-09-2025,chhattisgarh,Raigarh,496118,0,6,raigarh,raigarh
14-09-2025,chhattisgarh,Raigarh,496440,1,0,raigarh,raigarh
14-09-2025,chhattisgarh,Raigarh,496554,1,2,raigarh,raigarh
14-09-2025,chhattisgarh,Raigarh,496665,0,9,raigarh,raigarh
14-09-2025,chhattisgarh,Raipur,492015,1,4,raipur,raipur
17-09-2025,chhattisgarh,Bilaspur,495006,3,21,bilaspur,bilaspur
17-09-2025,chhattisgarh,Bilaspur,495115,0,11,bilaspur,bilaspur
17-09-2025,chhattisgarh,Bilaspur,495559,0,3,bilaspur,bilaspur
17-09-2025,chhattisgarh,Durg,490020,1,6,durg,durg
17-09-2025,chhattisgarh,Durg,491107,1,16,durg,durg
17-09-2025,chhattisgarh,Durg,491225,1,5,durg,durg
17-09-2025,chhattisgarh,Durg,491226,0,8,durg,durg
17-09-2025,chhattisgarh,Korba,495678,0,2,korba,korba
17-09-2025,chhattisgarh,Raigarh,496001,5,39,raigarh,raigarh
17-09-2025,chhattisgarh,Raigarh,496113,4,54,raigarh,raigarh
17-09-2025,chhattisgarh,Raipur,492004,0,7,raipur,raipur
17-09-2025,chhattisgarh,Raipur,492007,0,9,raipur,raipur
17-09-2025,chhattisgarh,Raipur,492010,1,5,raipur,raipur
17-09-2025,chhattisgarh,Raipur,492015,1,27,raipur,raipur
17-09-2025,chhattisgarh,Raipur,492101,0,18,raipur,raipur
17-09-2025,chhattisgarh,Raipur,493881,0,9,raipur,raipur
17-09-2025,chhattisgarh,Raipur,493888,0,1,raipur,raipur
17-09-2025,chhattisgarh,Raipur,493890,0,2,raipur,raipur
17-09-2025,chhattisgarh,Raipur,492011,0,4,raipur,raipur
17-09-2025,chhattisgarh,Raipur,493114,0,16,raipur,raipur
17-09-2025,chhattisgarh,Raipur,493116,0,12,raipur,raipur
17-09-2025,chhattisgarh,Raipur,493195,1,8,raipur,raipur
17-09-2025,chhattisgarh,Raipur,493221,1,27,raipur,raipur
18-09-2025,chhattisgarh,Bilaspur,495006,1,24,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495113,1,39,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495115,1,5,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495551,10,69,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495555,1,4,bilaspur,bilaspur
18-09-2025,chhattisgarh,Durg,490001,1,9,durg,durg
18-09-2025,chhattisgarh,Durg,490021,1,4,durg,durg
18-09-2025,chhattisgarh,Durg,490024,3,14,durg,durg
18-09-2025,chhattisgarh,Durg,490036,3,12,durg,durg
18-09-2025,chhattisgarh,Durg,491222,0,2,durg,durg
18-09-2025,chhattisgarh,Korba,495119,2,17,korba,korba
18-09-2025,chhattisgarh,Korba,495446,1,11,korba,korba
18-09-2025,chhattisgarh,Korba,495450,2,18,korba,korba
18-09-2025,chhattisgarh,Korba,495453,1,6,korba,korba
18-09-2025,chhattisgarh,Korba,495455,1,2,korba,korba
18-09-2025,chhattisgarh,Raigarh,496001,4,49,raigarh,raigarh
18-09-2025,chhattisgarh,Raigarh,496115,0,17,raigarh,raigarh
18-09-2025,chhattisgarh,Raigarh,496116,1,63,raigarh,raigarh
18-09-2025,chhattisgarh,Raigarh,496118,0,163,raigarh,raigarh
18-09-2025,chhattisgarh,Raigarh,496220,0,4,raigarh,raigarh
18-09-2025,chhattisgarh,Raigarh,496661,3,36,raigarh,raigarh
18-09-2025,chhattisgarh,Raipur,492006,0,10,raipur,raipur
18-09-2025,chhattisgarh,Raipur,492008,1,6,raipur,raipur
18-09-2025,chhattisgarh,Raipur,492010,0,5,raipur,raipur
18-09-2025,chhattisgarh,Raipur,492012,0,1,raipur,raipur
18-09-2025,chhattisgarh,Raipur,493445,0,4,raipur,raipur
18-09-2025,chhattisgarh,Raipur,493661,0,48,raipur,raipur
18-09-2025,chhattisgarh,Raipur,493992,0,5,raipur,raipur
18-09-2025,chhattisgarh,Raipur,493996,1,5,raipur,raipur
19-09-2025,chhattisgarh,Bilaspur,495004,3,30,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495115,0,5,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495222,0,1,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495223,0,8,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495334,0,2,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495449,0,15,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495555,0,3,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495559,1,12,bilaspur,bilaspur
19-09-2025,chhattisgarh,Durg,490024,5,10,durg,durg
19-09-2025,chhattisgarh,Durg,491111,3,74,durg,durg
19-09-2025,chhattisgarh,Durg,491222,0,5,durg,durg
19-09-2025,chhattisgarh,Durg,491223,3,9,durg,durg
19-09-2025,chhattisgarh,Korba,495119,0,20,korba,korba
19-09-2025,chhattisgarh,Korba,495449,6,73,korba,korba
19-09-2025,chhattisgarh,Korba,495452,0,8,korba,korba
19-09-2025,chhattisgarh,Korba,495454,1,19,korba,korba
19-09-2025,chhattisgarh,Korba,495455,0,3,korba,korba
19-09-2025,chhattisgarh,Raigarh,496001,4,45,raigarh,raigarh
19-09-2025,chhattisgarh,Raigarh,496111,2,9,raigarh,raigarh
19-09-2025,chhattisgarh,Raipur,493441,0,49,raipur,raipur
19-09-2025,chhattisgarh,Raipur,493881,1,7,raipur,raipur
13-10-2025,chhattisgarh,Bilaspur,495449,3,13,bilaspur,bilaspur
13-10-2025,chhattisgarh,Durg,490001,0,6,durg,durg
13-10-2025,chhattisgarh,Durg,490011,0,4,durg,durg
13-10-2025,chhattisgarh,Durg,490020,0,2,durg,durg
13-10-2025,chhattisgarh,Durg,490024,0,8,durg,durg
13-10-2025,chhattisgarh,Korba,495671,1,17,korba,korba
13-10-2025,chhattisgarh,Korba,495674,3,58,korba,korba
13-10-2025,chhattisgarh,Korba,495684,1,6,korba,korba
13-10-2025,chhattisgarh,Raigarh,496100,0,5,raigarh,raigarh
13-10-2025,chhattisgarh,Raigarh,496445,0,39,raigarh,raigarh
13-10-2025,chhattisgarh,Raipur,492004,1,2,raipur,raipur
13-10-2025,chhattisgarh,Raipur,492006,0,2,raipur,raipur
13-10-2025,chhattisgarh,Raipur,492008,0,2,raipur,raipur
13-10-2025,chhattisgarh,Raipur,492009,0,12,raipur,raipur
13-10-2025,chhattisgarh,Raipur,493101,0,1,raipur,raipur
13-10-2025,chhattisgarh,Raipur,493113,0,2,raipur,raipur
13-10-2025,chhattisgarh,Raipur,493996,0,3,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493889,0,1,raipur,raipur
15-10-2025,chhattisgarh,Bilaspur,495112,2,19,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495115,0,6,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495116,4,28,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495222,1,6,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495449,2,29,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495555,0,10,bilaspur,bilaspur
15-10-2025,chhattisgarh,Durg,490021,0,10,durg,durg
15-10-2025,chhattisgarh,Durg,490022,0,4,durg,durg
15-10-2025,chhattisgarh,Durg,490023,5,30,durg,durg
15-10-2025,chhattisgarh,Durg,491225,1,2,durg,durg
15-10-2025,chhattisgarh,Korba,495445,3,82,korba,korba
15-10-2025,chhattisgarh,Korba,495447,0,12,korba,korba
15-10-2025,chhattisgarh,Korba,495454,1,17,korba,korba
15-10-2025,chhattisgarh,Korba,495678,0,11,korba,korba
15-10-2025,chhattisgarh,Raigarh,496220,0,1,raigarh,raigarh
15-10-2025,chhattisgarh,Raigarh,496665,3,14,raigarh,raigarh
15-10-2025,chhattisgarh,Raipur,492001,10,72,raipur,raipur
15-10-2025,chhattisgarh,Raipur,492012,1,3,raipur,raipur
15-10-2025,chhattisgarh,Raipur,492101,9,12,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493885,0,9,raipur,raipur
16-10-2025,chhattisgarh,Bilaspur,495006,4,41,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495119,7,53,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495222,0,5,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495223,1,1,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495442,4,34,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495446,0,1,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495551,19,98,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495555,1,9,bilaspur,bilaspur
16-10-2025,chhattisgarh,Durg,491107,2,29,durg,durg
16-10-2025,chhattisgarh,Durg,491221,2,17,durg,durg
16-10-2025,chhattisgarh,Durg,491222,1,2,durg,durg
16-10-2025,chhattisgarh,Korba,495449,9,72,korba,korba
16-10-2025,chhattisgarh,Korba,495455,0,4,korba,korba
16-10-2025,chhattisgarh,Korba,495677,5,13,korba,korba
16-10-2025,chhattisgarh,Korba,495678,1,1,korba,korba
16-10-2025,chhattisgarh,Korba,495683,2,10,korba,korba
16-10-2025,chhattisgarh,Raigarh,496450,5,45,raigarh,raigarh
16-10-2025,chhattisgarh,Raigarh,496554,2,38,raigarh,raigarh
16-10-2025,chhattisgarh,Raigarh,496665,1,17,raigarh,raigarh
16-10-2025,chhattisgarh,Raipur,492009,1,14,raipur,raipur
16-10-2025,chhattisgarh,Raipur,492014,3,15,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493888,0,5,raipur,raipur
15-10-2025,chhattisgarh,Bilaspur,495006,3,29,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495223,0,7,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495550,2,48,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495551,12,59,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495663,0,1,bilaspur,bilaspur
15-10-2025,chhattisgarh,Durg,490001,1,11,durg,durg
15-10-2025,chhattisgarh,Durg,490011,3,14,durg,durg
15-10-2025,chhattisgarh,Durg,490020,0,7,durg,durg
15-10-2025,chhattisgarh,Durg,491001,22,83,durg,durg
15-10-2025,chhattisgarh,Durg,491111,2,51,durg,durg
15-10-2025,chhattisgarh,Durg,491228,2,18,durg,durg
15-10-2025,chhattisgarh,Korba,495449,6,71,korba,korba
15-10-2025,chhattisgarh,Korba,495677,2,22,korba,korba
15-10-2025,chhattisgarh,Raigarh,496001,6,69,raigarh,raigarh
15-10-2025,chhattisgarh,Raigarh,496107,0,44,raigarh,raigarh
15-10-2025,chhattisgarh,Raipur,492006,3,9,raipur,raipur
15-10-2025,chhattisgarh,Raipur,492008,4,11,raipur,raipur
15-10-2025,chhattisgarh,Raipur,492009,4,21,raipur,raipur
15-10-2025,chhattisgarh,Raipur,492010,2,7,raipur,raipur
15-10-2025,chhattisgarh,Raipur,492011,0,2,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493113,1,1,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493195,0,4,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493225,5,60,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493881,1,7,raipur,raipur
17-10-2025,chhattisgarh,Bilaspur,495004,1,24,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495009,2,17,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495113,1,20,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495224,1,39,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495330,4,21,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495555,0,10,bilaspur,bilaspur
17-10-2025,chhattisgarh,Durg,490006,2,9,durg,durg
17-10-2025,chhattisgarh,Durg,490022,0,2,durg,durg
17-10-2025,chhattisgarh,Durg,490023,1,18,durg,durg
17-10-2025,chhattisgarh,Durg,490024,2,21,durg,durg
17-10-2025,chhattisgarh,Durg,490025,0,8,durg,durg
17-10-2025,chhattisgarh,Durg,491225,0,1,durg,durg
17-10-2025,chhattisgarh,Durg,491340,0,3,durg,durg
17-10-2025,chhattisgarh,Korba,495445,3,47,korba,korba
17-10-2025,chhattisgarh,Korba,495455,0,1,korba,korba
17-10-2025,chhattisgarh,Korba,495678,1,4,korba,korba
17-10-2025,chhattisgarh,Raigarh,496001,1,53,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496100,0,5,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496118,1,51,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496450,1,41,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496661,2,23,raigarh,raigarh
17-10-2025,chhattisgarh,Raipur,492004,0,6,raipur,raipur
17-10-2025,chhattisgarh,Raipur,492007,0,6,raipur,raipur
17-10-2025,chhattisgarh,Raipur,492099,2,13,raipur,raipur
17-10-2025,chhattisgarh,Raipur,492109,0,2,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493114,0,7,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493441,0,24,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493992,0,3,raipur,raipur
16-10-2025,chhattisgarh,Bilaspur,495112,2,13,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495224,12,44,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495330,3,23,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495449,5,25,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495559,1,10,bilaspur,bilaspur
16-10-2025,chhattisgarh,Durg,490001,2,16,durg,durg
16-10-2025,chhattisgarh,Durg,490006,7,18,durg,durg
16-10-2025,chhattisgarh,Durg,490020,0,8,durg,durg
16-10-2025,chhattisgarh,Durg,491001,22,92,durg,durg
16-10-2025,chhattisgarh,Durg,491111,2,46,durg,durg
16-10-2025,chhattisgarh,Durg,491332,3,5,durg,durg
16-10-2025,chhattisgarh,Korba,495445,8,81,korba,korba
16-10-2025,chhattisgarh,Korba,495447,3,12,korba,korba
16-10-2025,chhattisgarh,Korba,495450,0,19,korba,korba
16-10-2025,chhattisgarh,Korba,495452,0,11,korba,korba
16-10-2025,chhattisgarh,Korba,495682,0,4,korba,korba
16-10-2025,chhattisgarh,Raigarh,496100,0,4,raigarh,raigarh
16-10-2025,chhattisgarh,Raigarh,496107,0,40,raigarh,raigarh
16-10-2025,chhattisgarh,Raigarh,496111,0,25,raigarh,raigarh
16-10-2025,chhattisgarh,Raipur,492001,15,92,raipur,raipur
16-10-2025,chhattisgarh,Raipur,492002,0,1,raipur,raipur
16-10-2025,chhattisgarh,Raipur,492004,0,6,raipur,raipur
16-10-2025,chhattisgarh,Raipur,492013,1,27,raipur,raipur
16-10-2025,chhattisgarh,Raipur,492099,3,17,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493221,2,21,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493225,3,45,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493661,4,30,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493881,0,5,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493890,0,7,raipur,raipur
21-10-2025,chhattisgarh,Bilaspur,495009,0,1,bilaspur,bilaspur
21-10-2025,chhattisgarh,Bilaspur,495117,1,3,bilaspur,bilaspur
21-10-2025,chhattisgarh,Bilaspur,495224,4,3,bilaspur,bilaspur
21-10-2025,chhattisgarh,Bilaspur,495330,0,4,bilaspur,bilaspur
21-10-2025,chhattisgarh,Bilaspur,495449,0,1,bilaspur,bilaspur
21-10-2025,chhattisgarh,Bilaspur,495551,1,10,bilaspur,bilaspur
21-10-2025,chhattisgarh,Durg,490006,1,2,durg,durg
21-10-2025,chhattisgarh,Durg,490009,0,1,durg,durg
21-10-2025,chhattisgarh,Durg,491223,1,3,durg,durg
